timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728170628736,323,Get User Request with Header,200,OK,PT-0010 Thread Group 1-1,text,true,,1597,145,1,1,https://reqres.in/api/user,323,0,176
1728170656672,187,Get User Request with Header,200,OK,PT-0010 Thread Group 1-1,text,true,,1605,145,2,2,https://reqres.in/api/user,187,0,125
1728170656785,181,Get User Request with Header,200,OK,PT-0010 Thread Group 1-2,text,true,,1605,145,2,2,https://reqres.in/api/user,181,0,112
1728170656878,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-3,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,113
1728170656970,172,Get User Request with Header,200,OK,PT-0010 Thread Group 1-4,text,true,,1605,145,2,2,https://reqres.in/api/user,172,0,111
1728170657069,176,Get User Request with Header,200,OK,PT-0010 Thread Group 1-5,text,true,,1605,145,2,2,https://reqres.in/api/user,176,0,114
1728170657170,177,Get User Request with Header,200,OK,PT-0010 Thread Group 1-6,text,true,,1605,145,2,2,https://reqres.in/api/user,177,0,112
1728170657270,172,Get User Request with Header,200,OK,PT-0010 Thread Group 1-7,text,true,,1605,145,2,2,https://reqres.in/api/user,172,0,112
1728170657369,185,Get User Request with Header,200,OK,PT-0010 Thread Group 1-8,text,true,,1605,145,2,2,https://reqres.in/api/user,185,0,113
1728170657470,174,Get User Request with Header,200,OK,PT-0010 Thread Group 1-9,text,true,,1605,145,2,2,https://reqres.in/api/user,174,0,113
1728170657571,172,Get User Request with Header,200,OK,PT-0010 Thread Group 1-10,text,true,,1605,145,2,2,https://reqres.in/api/user,172,0,112
1728170657669,176,Get User Request with Header,200,OK,PT-0010 Thread Group 1-11,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,113
1728170657770,187,Get User Request with Header,200,OK,PT-0010 Thread Group 1-12,text,true,,1605,145,2,2,https://reqres.in/api/user,187,0,116
1728170657870,176,Get User Request with Header,200,OK,PT-0010 Thread Group 1-13,text,true,,1605,145,2,2,https://reqres.in/api/user,176,0,112
1728170657969,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-14,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,114
1728170658070,174,Get User Request with Header,200,OK,PT-0010 Thread Group 1-15,text,true,,1605,145,2,2,https://reqres.in/api/user,174,0,113
1728170658170,180,Get User Request with Header,200,OK,PT-0010 Thread Group 1-16,text,true,,1605,145,2,2,https://reqres.in/api/user,180,0,114
1728170658269,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-17,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,112
1728170658370,177,Get User Request with Header,200,OK,PT-0010 Thread Group 1-18,text,true,,1605,145,2,2,https://reqres.in/api/user,177,0,113
1728170658470,181,Get User Request with Header,200,OK,PT-0010 Thread Group 1-19,text,true,,1605,145,2,2,https://reqres.in/api/user,181,0,114
1728170658570,181,Get User Request with Header,200,OK,PT-0010 Thread Group 1-20,text,true,,1605,145,2,2,https://reqres.in/api/user,181,0,111
1728170658670,176,Get User Request with Header,200,OK,PT-0010 Thread Group 1-21,text,true,,1605,145,2,2,https://reqres.in/api/user,176,0,112
1728170658770,174,Get User Request with Header,200,OK,PT-0010 Thread Group 1-22,text,true,,1605,145,2,2,https://reqres.in/api/user,174,0,114
1728170658869,183,Get User Request with Header,200,OK,PT-0010 Thread Group 1-23,text,true,,1605,145,2,2,https://reqres.in/api/user,183,0,122
1728170658969,193,Get User Request with Header,200,OK,PT-0010 Thread Group 1-24,text,true,,1605,145,2,2,https://reqres.in/api/user,193,0,113
1728170659070,174,Get User Request with Header,200,OK,PT-0010 Thread Group 1-25,text,true,,1605,145,2,2,https://reqres.in/api/user,174,0,113
1728170659170,178,Get User Request with Header,200,OK,PT-0010 Thread Group 1-26,text,true,,1605,145,2,2,https://reqres.in/api/user,178,0,115
1728170659271,185,Get User Request with Header,200,OK,PT-0010 Thread Group 1-27,text,true,,1605,145,2,2,https://reqres.in/api/user,185,0,124
1728170659370,176,Get User Request with Header,200,OK,PT-0010 Thread Group 1-28,text,true,,1605,145,2,2,https://reqres.in/api/user,176,0,115
1728170659470,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-29,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,113
1728170659570,171,Get User Request with Header,200,OK,PT-0010 Thread Group 1-30,text,true,,1605,145,2,2,https://reqres.in/api/user,171,0,112
1728170659669,184,Get User Request with Header,200,OK,PT-0010 Thread Group 1-31,text,true,,1605,145,2,2,https://reqres.in/api/user,184,0,116
1728170659769,177,Get User Request with Header,200,OK,PT-0010 Thread Group 1-32,text,true,,1605,145,2,2,https://reqres.in/api/user,177,0,114
1728170659869,178,Get User Request with Header,200,OK,PT-0010 Thread Group 1-33,text,true,,1605,145,2,2,https://reqres.in/api/user,178,0,113
1728170659970,174,Get User Request with Header,200,OK,PT-0010 Thread Group 1-34,text,true,,1605,145,2,2,https://reqres.in/api/user,174,0,113
1728170660070,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-35,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,112
1728170660175,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-36,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,112
1728170660274,182,Get User Request with Header,200,OK,PT-0010 Thread Group 1-37,text,true,,1605,145,2,2,https://reqres.in/api/user,182,0,113
1728170660374,186,Get User Request with Header,200,OK,PT-0010 Thread Group 1-38,text,true,,1605,145,2,2,https://reqres.in/api/user,186,0,123
1728170660474,176,Get User Request with Header,200,OK,PT-0010 Thread Group 1-39,text,true,,1605,145,2,2,https://reqres.in/api/user,176,0,115
1728170660574,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-40,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,114
1728170660675,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-41,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,114
1728170660785,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-42,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,113
1728170660877,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-43,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,114
1728170660986,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-44,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,114
1728170661077,182,Get User Request with Header,200,OK,PT-0010 Thread Group 1-45,text,true,,1605,145,2,2,https://reqres.in/api/user,182,0,113
1728170661174,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-46,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,113
1728170661273,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-47,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,114
1728170661374,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-48,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,113
1728170661474,177,Get User Request with Header,200,OK,PT-0010 Thread Group 1-49,text,true,,1605,145,2,2,https://reqres.in/api/user,177,0,114
1728170661574,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-50,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,112
1728170661675,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-51,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,114
1728170661772,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-52,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,112
1728170661873,171,Get User Request with Header,200,OK,PT-0010 Thread Group 1-53,text,true,,1605,145,2,2,https://reqres.in/api/user,171,0,112
1728170661973,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-54,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,113
1728170662073,171,Get User Request with Header,200,OK,PT-0010 Thread Group 1-55,text,true,,1605,145,2,2,https://reqres.in/api/user,171,0,111
1728170662172,171,Get User Request with Header,200,OK,PT-0010 Thread Group 1-56,text,true,,1605,145,2,2,https://reqres.in/api/user,171,0,112
1728170662271,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-57,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,114
1728170662377,182,Get User Request with Header,200,OK,PT-0010 Thread Group 1-58,text,true,,1605,145,2,2,https://reqres.in/api/user,182,0,112
1728170662474,172,Get User Request with Header,200,OK,PT-0010 Thread Group 1-59,text,true,,1605,145,2,2,https://reqres.in/api/user,172,0,113
1728170662573,172,Get User Request with Header,200,OK,PT-0010 Thread Group 1-60,text,true,,1605,145,2,2,https://reqres.in/api/user,172,0,113
1728170662674,172,Get User Request with Header,200,OK,PT-0010 Thread Group 1-61,text,true,,1605,145,2,2,https://reqres.in/api/user,172,0,112
1728170662773,177,Get User Request with Header,200,OK,PT-0010 Thread Group 1-62,text,true,,1605,145,2,2,https://reqres.in/api/user,177,0,112
1728170662873,178,Get User Request with Header,200,OK,PT-0010 Thread Group 1-63,text,true,,1605,145,2,2,https://reqres.in/api/user,178,0,112
1728170662972,176,Get User Request with Header,200,OK,PT-0010 Thread Group 1-64,text,true,,1605,145,2,2,https://reqres.in/api/user,176,0,115
1728170663073,182,Get User Request with Header,200,OK,PT-0010 Thread Group 1-65,text,true,,1605,145,2,2,https://reqres.in/api/user,182,0,111
1728170663173,181,Get User Request with Header,200,OK,PT-0010 Thread Group 1-66,text,true,,1605,145,2,2,https://reqres.in/api/user,181,0,112
1728170663274,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-67,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,112
1728170663373,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-68,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,113
1728170663472,174,Get User Request with Header,200,OK,PT-0010 Thread Group 1-69,text,true,,1605,145,2,2,https://reqres.in/api/user,174,0,112
1728170663572,174,Get User Request with Header,200,OK,PT-0010 Thread Group 1-70,text,true,,1605,145,2,2,https://reqres.in/api/user,174,0,114
1728170663672,171,Get User Request with Header,200,OK,PT-0010 Thread Group 1-71,text,true,,1605,145,2,2,https://reqres.in/api/user,171,0,112
1728170663774,179,Get User Request with Header,200,OK,PT-0010 Thread Group 1-72,text,true,,1605,145,2,2,https://reqres.in/api/user,179,0,113
1728170663873,174,Get User Request with Header,200,OK,PT-0010 Thread Group 1-73,text,true,,1605,145,2,2,https://reqres.in/api/user,174,0,113
1728170663973,179,Get User Request with Header,200,OK,PT-0010 Thread Group 1-74,text,true,,1605,145,2,2,https://reqres.in/api/user,179,0,112
1728170664072,172,Get User Request with Header,200,OK,PT-0010 Thread Group 1-75,text,true,,1605,145,2,2,https://reqres.in/api/user,172,0,112
1728170664172,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-76,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,112
1728170664272,177,Get User Request with Header,200,OK,PT-0010 Thread Group 1-77,text,true,,1605,145,2,2,https://reqres.in/api/user,177,0,115
1728170664372,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-78,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,114
1728170664473,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-79,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,113
1728170664574,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-80,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,113
1728170664672,177,Get User Request with Header,200,OK,PT-0010 Thread Group 1-81,text,true,,1605,145,2,2,https://reqres.in/api/user,177,0,113
1728170664773,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-82,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,112
1728170664872,174,Get User Request with Header,200,OK,PT-0010 Thread Group 1-83,text,true,,1605,145,2,2,https://reqres.in/api/user,174,0,113
1728170664973,181,Get User Request with Header,200,OK,PT-0010 Thread Group 1-84,text,true,,1605,145,2,2,https://reqres.in/api/user,181,0,116
1728170665073,174,Get User Request with Header,200,OK,PT-0010 Thread Group 1-85,text,true,,1605,145,2,2,https://reqres.in/api/user,174,0,112
1728170665174,176,Get User Request with Header,200,OK,PT-0010 Thread Group 1-86,text,true,,1605,145,2,2,https://reqres.in/api/user,176,0,113
1728170665273,186,Get User Request with Header,200,OK,PT-0010 Thread Group 1-87,text,true,,1605,145,2,2,https://reqres.in/api/user,186,0,114
1728170665374,176,Get User Request with Header,200,OK,PT-0010 Thread Group 1-88,text,true,,1605,145,2,2,https://reqres.in/api/user,176,0,113
1728170665475,206,Get User Request with Header,200,OK,PT-0010 Thread Group 1-89,text,true,,1605,145,3,3,https://reqres.in/api/user,206,0,137
1728170665573,176,Get User Request with Header,200,OK,PT-0010 Thread Group 1-90,text,true,,1605,145,2,2,https://reqres.in/api/user,176,0,116
1728170665673,176,Get User Request with Header,200,OK,PT-0010 Thread Group 1-91,text,true,,1605,145,2,2,https://reqres.in/api/user,176,0,114
1728170665773,180,Get User Request with Header,200,OK,PT-0010 Thread Group 1-92,text,true,,1605,145,2,2,https://reqres.in/api/user,180,0,114
1728170665873,171,Get User Request with Header,200,OK,PT-0010 Thread Group 1-93,text,true,,1605,145,2,2,https://reqres.in/api/user,171,0,113
1728170665973,175,Get User Request with Header,200,OK,PT-0010 Thread Group 1-94,text,true,,1605,145,2,2,https://reqres.in/api/user,175,0,113
1728170666073,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-95,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,112
1728170666169,173,Get User Request with Header,200,OK,PT-0010 Thread Group 1-96,text,true,,1605,145,2,2,https://reqres.in/api/user,173,0,114
1728170666272,178,Get User Request with Header,200,OK,PT-0010 Thread Group 1-97,text,true,,1605,145,2,2,https://reqres.in/api/user,178,0,114
1728170666373,172,Get User Request with Header,200,OK,PT-0010 Thread Group 1-98,text,true,,1605,145,2,2,https://reqres.in/api/user,172,0,111
1728170666473,172,Get User Request with Header,200,OK,PT-0010 Thread Group 1-99,text,true,,1605,145,2,2,https://reqres.in/api/user,172,0,112
1728170666573,174,Get User Request with Header,200,OK,PT-0010 Thread Group 1-100,text,true,,1605,145,1,1,https://reqres.in/api/user,174,0,113
